fips,county_name,region,rural_pct,population,rural_pop,rural_flag
06077005311,San Joaquin CA,Central Valley Region,0,3056,0,0
06073017067,San Diego CA,San Diego Region,0,3213,0,0
06095250501,Solano CA,Bay Area Region,0,2215,0,0
06095251200,Solano CA,Bay Area Region,0,3639,0,0
06041130203,Marin CA,Bay Area Region,0,1687,0,0
06073016613,San Diego CA,San Diego Region,0,2006,0,0
06073009502,San Diego CA,San Diego Region,0,3801,0,0
06059063008,Orange CA,Orange County Region,0,2408,0,0
06065042743,Riverside CA,Inland Empire Region,0,4180,0,0
06097151504,Sonoma CA,Bay Area Region,0,3705,0,0
06073003304,San Diego CA,San Diego Region,0,3601,0,0
06073009305,San Diego CA,San Diego Region,0,4948,0,0
06113011001,Yolo CA,Capital Region,0,6744,0,0
06023001103,Humboldt CA,Rural Areas,1,1889,1889,1
06037120105,Los Angeles CA,Los Angeles Region,0,2855,0,0
06071002013,San Bernardino CA,Inland Empire Region,0,4120,0,0
06071002018,San Bernardino CA,Inland Empire Region,0,5240,0,0
06071006203,San Bernardino CA,Inland Empire Region,0,5500,0,0
06103000300,Tehama CA,Rural Areas,1,4682,4682,1
06095252610,Solano CA,Bay Area Region,0,3317,0,0
06107002602,Tulare CA,Rural Areas,1,5517,5517,1
06107002303,Tulare CA,Central Valley Region,0,6696,0,0
06037139401,Los Angeles CA,Los Angeles Region,0,2894,0,0
06037463601,Los Angeles CA,Los Angeles Region,0,6231,0,0
06037127103,Los Angeles CA,Los Angeles Region,0,3203,0,0
06037218702,Los Angeles CA,Los Angeles Region,0,2199,0,0
06037551501,Los Angeles CA,Los Angeles Region,0,4920,0,0
06071011102,San Bernardino CA,Rural Areas,1,2315,2315,1
06073010010,San Diego CA,San Diego Region,0,5506,0,0
06013355125,Contra Costa CA,Bay Area Region,0,4261,0,0
06037226002,Los Angeles CA,Los Angeles Region,0,3587,0,0
06037241002,Los Angeles CA,Los Angeles Region,0,3941,0,0
06073015802,San Diego CA,San Diego Region,0,5027,0,0
06073003501,San Diego CA,San Diego Region,0,3994,0,0
06073003109,San Diego CA,San Diego Region,0,3037,0,0
06083002304,Santa Barbara CA,Central Coast Region,0,6478,0,0
06073003115,San Diego CA,San Diego Region,0,6554,0,0
06097153302,Sonoma CA,Bay Area Region,0,5611,0,0
06037550202,Los Angeles CA,Los Angeles Region,0,5358,0,0
06037102103,Los Angeles CA,Los Angeles Region,0,2107,0,0
06037910715,Los Angeles CA,Los Angeles Region,0,7105,0,0
06055200705,Napa CA,Bay Area Region,0,2845,0,0
06085500800,Santa Clara CA,Bay Area Region,0,4669,0,0
06037650605,Los Angeles CA,Los Angeles Region,0,2908,0,0
06037603005,Los Angeles CA,Los Angeles Region,0,5628,0,0
06037702002,Los Angeles CA,Los Angeles Region,0,5989,0,0
06053012302,Monterey CA,Central Coast Region,0,1854,0,0
06099002605,Stanislaus CA,Central Valley Region,0,4231,0,0
06039000509,Madera CA,Rural Areas,1,6290,6290,1
06061021326,Placer CA,Capital Region,0,4394,0,0
06011000400,Colusa CA,Rural Areas,1,2270,2270,1
06079011300,San Luis Obispo CA,Central Coast Region,0.030318471337579617,7850,238,0
06037209402,Los Angeles CA,Los Angeles Region,0,4056,0,0
