"GEO_ID","NAME","H062001","H062002","H062003","H062004","H062005","H062006","H062007","H062008","H062009","H062010","H062011","H062012","H062013","H062014","H062015","H062016","H062017","H062018","H062019","H062020","H062021","H062022","H062023","H062024",
"1400000US06097153901","Census Tract 1539.01, Sonoma County, California","543","503","9","0","8","0","0","0","0","46","28","24","21","30","34","14","24","34","88","94","36","13","0","40",
"1400000US06097153902","Census Tract 1539.02, Sonoma County, California","801","772","11","0","0","10","0","11","29","0","25","19","25","52","37","71","80","92","86","191","33","0","0","29",
"1400000US06097153903","Census Tract 1539.03, Sonoma County, California","533","525","0","0","0","0","0","0","0","10","29","8","19","10","37","37","30","98","90","104","24","29","0","8",
"1400000US06097154000","Census Tract 1540, Sonoma County, California","237","210","0","0","0","8","0","0","2","3","2","6","8","7","20","7","7","7","24","47","38","24","0","27",
"1400000US06097154100","Census Tract 1541, Sonoma County, California","384","286","10","0","0","8","4","14","0","5","7","11","7","20","16","11","28","27","39","55","12","4","8","98",
"1400000US06097154200","Census Tract 1542, Sonoma County, California","993","946","0","8","68","17","14","7","48","32","60","57","51","44","36","44","45","130","133","113","28","0","11","47",
"1400000US06097154301","Census Tract 1543.01, Sonoma County, California","424","350","6","7","2","5","20","5","17","17","8","34","20","11","29","14","21","6","49","35","28","13","3","74",
"1400000US06097154302","Census Tract 1543.02, Sonoma County, California","419","394","0","0","0","0","9","8","0","8","16","34","30","27","29","18","32","26","34","53","49","9","12","25",
"1400000US06099000101","Census Tract 1.01, Stanislaus County, California","239","173","0","0","10","11","12","0","9","0","1","10","2","19","5","21","10","16","21","18","8","0","0","66",
"1400000US06099000102","Census Tract 1.02, Stanislaus County, California","127","96","0","0","0","4","0","0","2","14","12","7","9","12","5","0","13","9","9","0","0","0","0","31",
"1400000US06099000201","Census Tract 2.01, Stanislaus County, California","802","767","0","0","48","16","8","53","54","36","59","43","88","22","80","16","10","131","53","50","0","0","0","35",
"1400000US06099000202","Census Tract 2.02, Stanislaus County, California","686","686","0","0","12","0","0","0","33","41","119","94","75","105","79","54","12","29","13","20","0","0","0","0",
"1400000US06099000203","Census Tract 2.03, Stanislaus County, California","880","832","0","0","10","17","21","51","52","67","88","90","75","45","23","38","45","84","60","61","5","0","0","48",
"1400000US06099000301","Census Tract 3.01, Stanislaus County, California","288","275","0","0","14","27","0","0","0","21","26","17","0","6","31","46","10","68","9","0","0","0","0","13",
"1400000US06099000302","Census Tract 3.02, Stanislaus County, California","250","240","0","4","0","0","0","6","14","23","46","15","22","36","36","6","7","8","0","17","0","0","0","10",
"1400000US06099000303","Census Tract 3.03, Stanislaus County, California","266","260","0","0","0","0","0","9","0","8","8","17","7","0","7","51","28","70","39","6","0","10","0","6",
"1400000US06099000304","Census Tract 3.04, Stanislaus County, California","326","298","0","0","0","7","0","7","0","0","28","27","40","8","47","32","17","58","20","7","0","0","0","28",
"1400000US06099000402","Census Tract 4.02, Stanislaus County, California","228","199","0","0","0","0","0","0","5","35","31","29","24","6","14","7","0","15","17","16","0","0","0","29",
"1400000US06099000403","Census Tract 4.03, Stanislaus County, California","191","177","0","6","0","0","0","7","0","12","0","0","0","24","18","11","15","52","11","21","0","0","0","14",
"1400000US06099000404","Census Tract 4.04, Stanislaus County, California","558","540","0","7","8","0","8","8","18","77","90","48","25","26","35","31","47","59","26","27","0","0","0","18",
"1400000US06099000501","Census Tract 5.01, Stanislaus County, California","233","220","0","0","0","0","13","0","20","12","7","26","11","13","7","11","7","32","7","24","30","0","0","13",
"1400000US06099000503","Census Tract 5.03, Stanislaus County, California","1000","984","0","30","14","30","22","25","23","39","7","34","47","80","124","163","99","132","76","39","0","0","0","16",
"1400000US06099000504","Census Tract 5.04, Stanislaus County, California","488","480","0","0","7","0","22","0","0","0","0","19","37","41","61","104","33","48","45","51","4","8","0","8",
"1400000US06099000505","Census Tract 5.05, Stanislaus County, California","669","669","0","0","0","0","0","5","7","21","9","49","57","43","128","81","38","83","96","43","0","9","0","0",
"1400000US06099000506","Census Tract 5.06, Stanislaus County, California","780","755","0","13","0","12","19","5","12","74","94","42","37","78","55","68","88","95","32","31","0","0","0","25",
"1400000US06099000507","Census Tract 5.07, Stanislaus County, California","381","373","0","0","0","0","0","0","25","32","16","48","26","29","37","28","58","25","18","19","0","0","12","8",
"1400000US06099000508","Census Tract 5.08, Stanislaus County, California","248","140","0","0","3","0","0","2","0","15","7","13","23","23","5","5","4","26","7","7","0","0","0","108",
"1400000US06099000601","Census Tract 6.01, Stanislaus County, California","194","168","0","0","7","5","0","0","11","10","0","6","0","11","6","6","8","38","27","25","8","0","0","26",
"1400000US06099000602","Census Tract 6.02, Stanislaus County, California","216","213","0","0","0","7","7","7","0","7","22","5","14","5","18","4","13","40","23","32","5","4","0","3",
"1400000US06099000801","Census Tract 8.01, Stanislaus County, California","921","898","0","0","14","0","0","23","39","15","104","79","112","104","72","57","42","156","55","18","8","0","0","23",
"1400000US06099000803","Census Tract 8.03, Stanislaus County, California","754","747","0","0","5","0","46","4","5","19","137","72","91","50","60","58","66","85","44","5","0","0","0","7",
"1400000US06099000805","Census Tract 8.05, Stanislaus County, California","684","676","0","7","0","0","0","0","0","23","6","88","62","66","54","26","82","164","66","22","10","0","0","8",
"1400000US06099000806","Census Tract 8.06, Stanislaus County, California","698","679","0","0","0","0","8","0","0","0","8","18","49","86","53","101","86","52","77","55","18","59","9","19",
"1400000US06099000807","Census Tract 8.07, Stanislaus County, California","1060","1052","0","16","74","25","14","16","35","33","17","90","124","170","141","62","65","102","8","60","0","0","0","8",
"1400000US06099000905","Census Tract 9.05, Stanislaus County, California","713","703","0","0","0","10","0","0","0","43","58","52","44","127","28","3","38","117","52","68","38","25","0","10",
"1400000US06099000906","Census Tract 9.06, Stanislaus County, California","860","850","0","0","9","18","0","9","0","17","28","48","58","62","80","171","42","142","91","63","12","0","0","10",
"1400000US06099000907","Census Tract 9.07, Stanislaus County, California","249","249","0","0","7","0","0","0","4","0","10","15","22","37","26","43","4","33","25","4","10","9","0","0",
"1400000US06099000908","Census Tract 9.08, Stanislaus County, California","875","863","0","0","4","6","11","12","0","6","54","34","91","91","111","104","78","113","106","31","0","11","0","12",
"1400000US06099000909","Census Tract 9.09, Stanislaus County, California","816","808","0","27","21","7","7","5","0","77","66","78","74","86","64","22","44","127","66","37","0","0","0","8",
"1400000US06099000910","Census Tract 9.10, Stanislaus County, California","1552","1543","0","14","6","8","15","0","8","51","147","231","242","179","132","90","78","126","129","55","32","0","0","9",
"1400000US06099000911","Census Tract 9.11, Stanislaus County, California","699","683","0","0","19","63","0","9","0","8","27","54","20","127","150","60","32","56","31","22","5","0","0","16",
"1400000US06099000912","Census Tract 9.12, Stanislaus County, California","234","227","0","0","0","13","0","0","0","5","0","0","0","0","27","20","18","66","26","31","14","7","0","7",
"1400000US06099001001","Census Tract 10.01, Stanislaus County, California","1249","1243","0","0","6","36","0","9","36","150","103","93","116","150","122","131","81","67","73","52","8","10","0","6",
"1400000US06099001002","Census Tract 10.02, Stanislaus County, California","697","697","0","12","60","51","23","30","52","14","53","80","52","55","56","62","48","8","20","15","0","6","0","0",
"1400000US06099001100","Census Tract 11, Stanislaus County, California","822","815","0","7","0","15","18","14","40","106","167","122","73","41","74","31","12","36","21","29","9","0","0","7",
"1400000US06099001200","Census Tract 12, Stanislaus County, California","909","890","0","7","0","13","7","12","53","118","112","63","84","120","55","97","52","60","28","9","0","0","0","19",
"1400000US06099001300","Census Tract 13, Stanislaus County, California","830","800","0","0","9","10","10","12","34","28","46","81","111","98","96","21","90","102","23","18","0","0","11","30",
"1400000US06099001400","Census Tract 14, Stanislaus County, California","1221","1178","5","0","8","18","37","47","109","143","167","130","129","90","64","51","25","48","67","40","0","0","0","43",
"1400000US06099001500","Census Tract 15, Stanislaus County, California","699","650","0","0","10","22","8","10","18","39","62","67","44","49","66","49","56","80","40","17","13","0","0","49",
"1400000US06099001601","Census Tract 16.01, Stanislaus County, California","555","555","12","5","0","0","0","15","17","34","122","64","61","38","65","37","37","24","15","9","0","0","0","0",
"1400000US06099001603","Census Tract 16.03, Stanislaus County, California","633","601","0","0","13","17","17","0","11","61","45","80","111","50","17","32","73","30","30","14","0","0","0","32",
"1400000US06099001604","Census Tract 16.04, Stanislaus County, California","524","524","11","14","32","84","37","19","33","38","12","10","22","5","38","22","18","81","11","37","0","0","0","0",
"1400000US06099001700","Census Tract 17, Stanislaus County, California","546","537","0","0","0","17","30","26","94","68","32","40","44","65","41","11","13","49","7","0","0","0","0","9",
"1400000US06099001800","Census Tract 18, Stanislaus County, California","755","745","0","0","50","58","70","51","83","107","64","103","44","42","22","29","0","22","0","0","0","0","0","10",
"1400000US06099001900","Census Tract 19, Stanislaus County, California","701","694","0","0","0","7","0","8","7","82","71","59","65","38","52","48","41","87","35","47","33","14","0","7",
"1400000US06099002002","Census Tract 20.02, Stanislaus County, California","404","395","7","7","7","8","0","0","0","19","51","54","74","29","38","34","24","32","11","0","0","0","0","9",
"1400000US06099002003","Census Tract 20.03, Stanislaus County, California","535","520","0","0","0","10","0","0","0","0","14","6","30","55","65","38","12","143","43","89","15","0","0","15",
"1400000US06099002004","Census Tract 20.04, Stanislaus County, California","1077","1058","0","6","21","13","0","12","16","6","75","58","101","164","171","89","81","211","22","4","8","0","0","19",
"1400000US06099002100","Census Tract 21, Stanislaus County, California","772","746","6","10","8","5","21","50","79","64","81","73","123","69","30","42","26","29","15","8","7","0","0","26",
"1400000US06099002200","Census Tract 22, Stanislaus County, California","1044","1019","0","6","6","14","8","34","130","116","157","136","132","75","61","43","55","38","0","0","0","0","8","25",
"1400000US06099002301","Census Tract 23.01, Stanislaus County, California","752","735","0","0","14","27","29","51","38","55","58","83","49","37","55","24","30","101","55","23","6","0","0","17",
"1400000US06099002302","Census Tract 23.02, Stanislaus County, California","420","405","0","0","0","8","52","15","44","17","63","20","9","39","38","23","24","39","0","14","0","0","0","15",
"1400000US06099002400","Census Tract 24, Stanislaus County, California","762","731","10","0","8","9","0","48","58","31","77","70","65","78","49","39","52","50","44","35","8","0","0","31",
"1400000US06099002501","Census Tract 25.01, Stanislaus County, California","244","210","0","0","0","0","0","0","6","62","5","0","37","16","24","31","14","15","0","0","0","0","0","34",
"1400000US06099002502","Census Tract 25.02, Stanislaus County, California","651","643","0","0","0","0","11","27","0","35","20","69","68","126","22","12","29","89","55","54","26","0","0","8",
"1400000US06099002602","Census Tract 26.02, Stanislaus County, California","858","839","6","19","36","38","11","12","31","36","110","124","84","45","72","48","36","90","23","18","0","0","0","19",
"1400000US06099002603","Census Tract 26.03, Stanislaus County, California","239","232","0","0","8","17","24","10","0","12","0","23","11","0","13","6","35","50","23","0","0","0","0","7",
"1400000US06099002604","Census Tract 26.04, Stanislaus County, California","797","789","10","7","10","15","42","41","10","99","107","55","145","48","101","31","9","30","0","14","15","0","0","8",
"1400000US06099002605","Census Tract 26.05, Stanislaus County, California","295","295","0","0","0","0","0","0","11","12","6","12","54","18","15","17","29","77","26","10","0","8","0","0",
"1400000US06099002701","Census Tract 27.01, Stanislaus County, California","93","85","0","0","0","0","0","20","15","0","0","0","6","0","0","26","0","0","0","9","9","0","0","8",
"1400000US06099002702","Census Tract 27.02, Stanislaus County, California","761","761","0","0","0","0","0","11","10","23","35","46","160","144","108","6","45","96","41","26","0","10","0","0",
"1400000US06099002801","Census Tract 28.01, Stanislaus County, California","375","346","0","0","0","2","8","15","32","20","41","28","11","18","41","58","15","33","18","0","0","6","0","29",
"1400000US06099002802","Census Tract 28.02, Stanislaus County, California","523","485","0","0","0","9","0","18","37","54","88","59","57","9","13","12","37","45","3","44","0","0","0","38",
"1400000US06099002803","Census Tract 28.03, Stanislaus County, California","210","210","0","0","0","0","0","0","0","0","0","0","10","18","27","8","33","47","40","0","27","0","0","0",
"1400000US06099002901","Census Tract 29.01, Stanislaus County, California","278","210","0","2","3","3","0","9","11","13","12","22","15","25","15","37","5","11","6","21","0","0","0","68",
"1400000US06099002902","Census Tract 29.02, Stanislaus County, California","485","468","0","0","0","17","19","31","38","63","49","47","57","19","27","23","30","36","12","0","0","0","0","17",
"1400000US06099003001","Census Tract 30.01, Stanislaus County, California","264","264","0","0","0","7","13","0","22","17","23","15","25","10","0","8","0","74","34","16","0","0","0","0",
"1400000US06099003002","Census Tract 30.02, Stanislaus County, California","475","443","0","0","0","0","0","16","0","50","26","48","60","71","40","61","26","18","17","10","0","0","0","32",
"1400000US06099003100","Census Tract 31, Stanislaus County, California","397","301","0","8","0","6","0","8","16","38","12","30","22","39","30","20","12","21","18","9","12","0","0","96",
"1400000US06099003201","Census Tract 32.01, Stanislaus County, California","448","442","0","0","6","6","25","40","35","69","27","28","21","8","16","8","27","20","66","34","0","6","0","6",
"1400000US06099003202","Census Tract 32.02, Stanislaus County, California","557","500","0","0","0","19","14","7","40","55","65","59","22","45","33","17","33","20","20","29","22","0","0","57",
"1400000US06099003300","Census Tract 33, Stanislaus County, California","505","455","0","19","5","6","50","21","46","47","60","48","16","33","22","38","10","0","23","0","11","0","0","50",
"1400000US06099003400","Census Tract 34, Stanislaus County, California","163","117","0","0","0","18","0","10","6","0","0","21","24","7","18","0","7","0","6","0","0","0","0","46",
"1400000US06099003500","Census Tract 35, Stanislaus County, California","609","571","8","0","0","28","21","30","73","28","81","66","58","36","29","52","0","61","0","0","0","0","0","38",
"1400000US06099003602","Census Tract 36.02, Stanislaus County, California","1152","1126","0","10","0","5","0","0","33","105","150","242","138","143","29","69","31","119","18","34","0","0","0","26",
"1400000US06099003603","Census Tract 36.03, Stanislaus County, California","444","259","0","0","0","0","7","10","19","22","6","26","26","50","11","21","7","20","12","7","6","9","0","185",
"1400000US06099003604","Census Tract 36.04, Stanislaus County, California","444","362","0","0","0","11","5","7","10","34","27","39","66","26","45","29","28","35","0","0","0","0","0","82",
"1400000US06099003700","Census Tract 37, Stanislaus County, California","327","266","0","0","0","0","4","0","4","8","23","19","31","31","10","12","13","73","21","11","6","0","0","61",
"1400000US06099003801","Census Tract 38.01, Stanislaus County, California","1315","1279","7","0","8","27","0","0","25","125","148","163","174","159","147","84","60","49","62","25","7","9","0","36",
"1400000US06099003802","Census Tract 38.02, Stanislaus County, California","810","780","0","0","0","9","0","32","39","57","150","129","90","59","20","51","37","63","20","24","0","0","0","30",
"1400000US06099003803","Census Tract 38.03, Stanislaus County, California","304","297","0","0","0","38","7","15","10","26","38","24","28","28","4","21","8","44","6","0","0","0","0","7",
"1400000US06099003904","Census Tract 39.04, Stanislaus County, California","872","834","0","7","34","37","27","34","42","92","88","114","70","44","58","81","37","36","14","19","0","0","0","38",
"1400000US06099003905","Census Tract 39.05, Stanislaus County, California","190","190","0","0","0","11","5","9","13","12","14","6","17","13","17","9","0","13","28","23","0","0","0","0",
"1400000US06099003906","Census Tract 39.06, Stanislaus County, California","1451","1426","0","0","12","52","11","44","33","154","218","274","232","138","74","59","46","63","8","8","0","0","0","25",
"1400000US06099003907","Census Tract 39.07, Stanislaus County, California","687","652","0","0","0","0","0","0","28","26","0","15","35","41","63","100","51","123","15","118","17","10","10","35",
"1400000US06099003908","Census Tract 39.08, Stanislaus County, California","807","799","0","0","11","17","0","22","31","9","39","71","205","143","146","72","0","14","8","11","0","0","0","8",
"1400000US06099003909","Census Tract 39.09, Stanislaus County, California","738","720","0","0","0","0","40","17","14","8","9","18","61","72","49","44","48","133","151","56","0","0","0","18",
"1400000US06101050101","Census Tract 501.01, Sutter County, California","1071","1045","0","0","16","9","19","63","75","143","214","94","68","100","71","37","30","38","39","29","0","0","0","26",
"1400000US06101050102","Census Tract 501.02, Sutter County, California","1097","1080","0","0","9","40","35","45","184","248","160","63","92","30","16","46","0","24","23","32","33","0","0","17",
"1400000US06101050201","Census Tract 502.01, Sutter County, California","847","838","0","0","18","22","8","49","166","200","128","51","38","55","37","9","10","30","17","0","0","0","0","9",
"1400000US06101050202","Census Tract 502.02, Sutter County, California","1008","981","0","0","0","37","31","52","107","157","154","123","88","134","57","18","6","17","0","0","0","0","0","27",
"1400000US06101050301","Census Tract 503.01, Sutter County, California","408","395","0","0","0","0","7","13","15","52","17","43","62","67","41","7","7","0","22","29","13","0","0","13",
"1400000US06101050302","Census Tract 503.02, Sutter County, California","1065","1059","0","12","14","39","43","43","94","126","159","139","146","67","24","39","14","46","23","31","0","0","0","6",
"1400000US06101050400","Census Tract 504, Sutter County, California","500","491","0","10","0","9","20","0","8","0","42","30","35","30","8","30","0","98","89","45","26","11","0","9",
"1400000US06101050501","Census Tract 505.01, Sutter County, California","756","752","8","0","6","17","32","24","57","42","62","38","94","90","66","64","40","53","44","15","0","0","0","4",
"1400000US06101050503","Census Tract 505.03, Sutter County, California","342","323","0","0","0","0","0","5","21","33","37","0","38","11","10","22","6","45","48","47","0","0","0","19",
"1400000US06101050504","Census Tract 505.04, Sutter County, California","242","192","0","0","0","0","0","0","10","0","0","15","17","17","0","8","16","9","16","74","0","10","0","50",
"1400000US06101050601","Census Tract 506.01, Sutter County, California","281","244","0","0","2","0","0","8","29","13","14","24","9","34","24","0","13","17","23","28","6","0","0","37",
"1400000US06101050603","Census Tract 506.03, Sutter County, California","259","250","0","0","0","0","2","14","34","21","47","47","0","15","8","22","0","22","9","9","0","0","0","9",
"1400000US06101050604","Census Tract 506.04, Sutter County, California","544","544","0","0","0","7","0","8","18","33","181","82","44","27","22","31","14","34","18","17","8","0","0","0",
"1400000US06101050700","Census Tract 507, Sutter County, California","822","786","8","0","61","68","78","75","87","74","21","89","38","25","35","25","19","50","11","22","0","0","0","36",
"1400000US06101050800","Census Tract 508, Sutter County, California","250","231","7","0","6","0","27","0","8","6","54","29","28","13","0","9","6","38","0","0","0","0","0","19",
"1400000US06101050900","Census Tract 509, Sutter County, California","210","169","0","3","0","0","11","29","37","9","6","12","0","27","3","6","5","16","0","5","0","0","0","41",
"1400000US06101051000","Census Tract 510, Sutter County, California","249","212","0","0","9","25","18","24","8","22","13","24","16","9","8","22","0","7","0","0","7","0","0","37",
"1400000US06101051100","Census Tract 511, Sutter County, California","197","138","0","0","9","16","3","4","9","12","13","4","9","16","5","7","8","9","2","6","0","6","0","59",
"1400000US06103000100","Census Tract 1, Tehama County, California","348","296","0","0","0","15","32","34","20","26","23","11","31","26","3","30","18","19","8","0","0","0","0","52",
"1400000US06103000200","Census Tract 2, Tehama County, California","337","307","0","0","8","0","0","0","0","37","31","43","17","29","22","37","9","42","12","20","0","0","0","30",
"1400000US06103000300","Census Tract 3, Tehama County, California","221","161","0","0","0","9","9","10","7","26","8","18","20","7","14","7","13","10","3","0","0","0","0","60",
"1400000US06103000400","Census Tract 4, Tehama County, California","198","163","0","0","0","7","2","6","4","5","25","10","8","6","9","22","13","19","16","6","5","0","0","35",
"1400000US06103000500","Census Tract 5, Tehama County, California","1022","1006","6","16","26","41","29","67","121","80","133","126","57","60","34","55","51","59","17","28","0","0","0","16",
"1400000US06103000600","Census Tract 6, Tehama County, California","796","777","0","36","0","19","28","37","39","101","128","128","121","51","38","25","0","16","0","10","0","0","0","19",
"1400000US06103000700","Census Tract 7, Tehama County, California","1156","1116","11","0","50","137","49","36","108","139","90","105","40","37","67","62","47","60","42","36","0","0","0","40",
"1400000US06103000800","Census Tract 8, Tehama County, California","367","325","0","0","0","32","19","13","43","21","40","58","33","16","13","6","18","13","0","0","0","0","0","42",
"1400000US06103000900","Census Tract 9, Tehama County, California","403","350","0","0","12","39","30","12","24","30","51","40","16","15","18","10","29","10","0","8","6","0","0","53",
"1400000US06103001000","Census Tract 10, Tehama County, California","474","426","0","10","0","2","10","33","43","79","59","18","29","20","24","18","28","18","18","17","0","0","0","48",
"1400000US06103001100","Census Tract 11, Tehama County, California","1082","1038","8","28","64","92","37","53","145","175","107","133","37","44","43","38","3","9","22","0","0","0","0","44",
"1400000US06105000100","Census Tract 1, Trinity County, California","824","788","0","28","0","36","46","46","65","61","78","108","63","60","71","44","31","38","9","4","0","0","0","36",
"1400000US06105000200","Census Tract 2, Trinity County, California","222","181","0","2","0","9","11","13","15","33","22","30","14","6","7","4","8","5","0","2","0","0","0","41",
"1400000US06105000300","Census Tract 3, Trinity County, California","317","288","0","2","6","7","23","30","29","52","36","40","31","15","12","0","0","5","0","0","0","0","0","29",
"1400000US06105000400","Census Tract 4, Trinity County, California","88","69","0","2","0","7","10","15","7","4","5","2","13","2","0","0","0","0","0","2","0","0","0","19",
"1400000US06107000100","Census Tract 1, Tulare County, California","476","428","0","0","0","40","6","25","41","20","37","34","37","36","27","17","35","39","13","17","4","0","0","48",
"1400000US06107000201","Census Tract 2.01, Tulare County, California","673","643","12","16","11","19","15","48","87","67","83","32","52","17","57","20","50","26","20","11","0","0","0","30",
"1400000US06107000202","Census Tract 2.02, Tulare County, California","201","191","0","0","0","0","2","12","37","9","41","22","9","30","0","19","0","10","0","0","0","0","0","10",
"1400000US06107000301","Census Tract 3.01, Tulare County, California","542","479","0","5","20","7","21","29","44","71","47","38","39","45","31","23","21","29","0","3","0","6","0","63",
"1400000US06107000302","Census Tract 3.02, Tulare County, California","382","337","0","9","3","4","14","35","29","69","39","50","27","26","16","6","0","3","0","2","5","0","0","45",
"1400000US06107000401","Census Tract 4.01, Tulare County, California","316","291","0","0","0","31","0","0","7","0","51","28","50","55","16","14","21","18","0","0","0","0","0","25",
"1400000US06107000402","Census Tract 4.02, Tulare County, California","459","431","0","8","28","43","29","25","22","38","61","50","47","0","40","9","0","31","0","0","0","0","0","28",
"1400000US06107000501","Census Tract 5.01, Tulare County, California","953","931","12","34","38","57","47","70","112","63","100","72","63","115","69","58","7","5","0","0","0","9","0","22",
"1400000US06107000502","Census Tract 5.02, Tulare County, California","122","122","0","8","12","7","0","0","0","10","0","28","10","5","0","16","0","17","0","9","0","0","0","0",
"1400000US06107000600","Census Tract 6, Tulare County, California","501","458","0","3","9","0","26","56","54","65","42","52","36","17","37","23","21","17","0","0","0","0","0","43",
"1400000US06107000701","Census Tract 7.01, Tulare County, California","297","274","0","20","8","24","0","49","26","47","27","16","0","35","0","5","0","8","9","0","0","0","0","23",
"1400000US06107000702","Census Tract 7.02, Tulare County, California","637","618","12","24","39","99","67","46","77","89","56","27","8","26","25","0","0","0","7","10","0","0","6","19",
"1400000US06107000800","Census Tract 8, Tulare County, California","656","594","5","2","0","0","20","34","104","101","97","84","52","25","17","7","16","0","3","16","0","11","0","62",
"1400000US06107000900","Census Tract 9, Tulare County, California","584","498","0","0","12","12","11","23","44","77","13","24","84","41","51","21","34","27","19","0","2","0","3","86",
"1400000US06107001003","Census Tract 10.03, Tulare County, California","374","333","0","0","16","9","8","8","32","28","28","8","21","27","20","33","13","43","26","8","5","0","0","41",
"1400000US06107001004","Census Tract 10.04, Tulare County, California","592","592","0","0","17","0","21","9","74","45","55","83","84","76","44","20","53","11","0","0","0","0","0","0",
"1400000US06107001005","Census Tract 10.05, Tulare County, California","181","181","0","0","0","0","0","0","10","0","9","19","19","17","21","11","0","9","11","55","0","0","0","0",
"1400000US06107001006","Census Tract 10.06, Tulare County, California","861","851","0","0","0","0","24","26","16","30","21","47","144","93","59","40","36","77","49","151","21","17","0","10",
"1400000US06107001100","Census Tract 11, Tulare County, California","1325","1284","0","0","15","22","25","103","164","195","326","72","85","68","62","37","7","28","32","29","7","7","0","41",
"1400000US06107001200","Census Tract 12, Tulare County, California","365","365","0","0","7","9","18","35","84","58","30","17","37","17","10","12","0","11","11","9","0","0","0","0",
"1400000US06107001301","Census Tract 13.01, Tulare County, California","526","503","0","0","0","0","0","11","40","11","14","15","29","28","55","52","58","133","57","0","0","0","0","23",
"1400000US06107001302","Census Tract 13.02, Tulare County, California","889","870","0","0","37","17","40","49","46","57","95","34","74","58","45","24","73","92","64","56","9","0","0","19",
"1400000US06107001400","Census Tract 14, Tulare County, California","329","291","0","0","0","2","18","11","6","45","41","44","51","8","25","21","3","13","0","3","0","0","0","38",
"1400000US06107001501","Census Tract 15.01, Tulare County, California","580","561","7","0","21","38","41","29","18","72","36","79","29","18","70","17","20","38","0","21","7","0","0","19",
"1400000US06107001502","Census Tract 15.02, Tulare County, California","545","518","0","0","12","11","19","64","19","44","29","68","63","28","20","29","53","57","0","2","0","0","0","27",
"1400000US06107001601","Census Tract 16.01, Tulare County, California","468","449","0","10","14","0","7","22","61","77","18","77","85","32","15","14","10","0","7","0","0","0","0","19",
"1400000US06107001602","Census Tract 16.02, Tulare County, California","535","487","0","0","22","21","68","134","44","35","32","24","30","21","8","3","1","15","17","10","2","0","0","48",
"1400000US06107001701","Census Tract 17.01, Tulare County, California","1287","1278","0","7","13","23","0","29","104","223","220","214","55","97","94","24","58","77","26","14","0","0","0","9",
"1400000US06107001703","Census Tract 17.03, Tulare County, California","353","344","0","0","9","0","0","10","22","12","0","11","10","23","15","35","42","59","46","42","0","8","0","9",
"1400000US06107001704","Census Tract 17.04, Tulare County, California","265","265","0","7","0","8","21","7","0","0","24","39","44","0","32","0","39","23","12","9","0","0","0","0",
"1400000US06107001800","Census Tract 18, Tulare County, California","721","721","0","0","0","13","3","13","4","49","153","150","99","43","25","44","38","32","27","28","0","0","0","0",
"1400000US06107001901","Census Tract 19.01, Tulare County, California","217","209","0","0","0","0","7","0","0","11","0","22","48","18","25","0","7","42","21","0","8","0","0","8",
"1400000US06107001902","Census Tract 19.02, Tulare County, California","277","269","0","0","8","6","6","0","10","16","32","26","35","19","8","0","18","34","0","11","0","40","0","8",
"1400000US06107002002","Census Tract 20.02, Tulare County, California","568","542","0","0","0","6","0","0","6","23","105","106","55","20","29","10","44","44","68","26","0","0","0","26",
"1400000US06107002003","Census Tract 20.03, Tulare County, California","743","718","0","0","0","9","11","13","12","23","28","88","86","119","61","31","53","99","42","43","0","0","0","25",
"1400000US06107002004","Census Tract 20.04, Tulare County, California","691","685","0","0","0","7","7","11","12","34","33","27","47","37","29","44","46","76","58","168","24","25","0","6",
"1400000US06107002006","Census Tract 20.06, Tulare County, California","221","203","0","0","0","0","0","0","0","9","9","12","9","13","33","13","13","29","23","9","22","9","0","18",
"1400000US06107002007","Census Tract 20.07, Tulare County, California","392","367","6","0","0","14","0","17","17","34","27","56","55","40","51","6","0","0","0","25","17","2","0","25",
"1400000US06107002008","Census Tract 20.08, Tulare County, California","739","739","0","0","0","38","20","54","37","82","79","114","119","40","70","34","0","22","0","20","0","10","0","0",
"1400000US06107002009","Census Tract 20.09, Tulare County, California","448","448","0","0","11","21","10","20","36","41","22","77","19","70","10","21","21","50","19","0","0","0","0","0",
"1400000US06107002100","Census Tract 21, Tulare County, California","230","151","2","0","3","4","2","8","21","27","17","19","14","3","7","2","6","14","0","2","0","0","0","79",
"1400000US06107002201","Census Tract 22.01, Tulare County, California","659","645","0","8","35","15","12","8","23","66","42","57","107","41","7","121","31","29","19","24","0","0","0","14",
"1400000US06107002202","Census Tract 22.02, Tulare County, California","711","703","0","17","11","40","45","46","90","57","54","140","58","39","23","6","22","31","8","8","8","0","0","8",
"1400000US06107002302","Census Tract 23.02, Tulare County, California","536","526","0","0","0","0","5","0","16","16","6","47","108","50","84","40","52","87","3","12","0","0","0","10",
"1400000US06107002303","Census Tract 23.03, Tulare County, California","567","548","0","0","0","17","0","0","33","60","47","31","55","101","37","39","17","63","37","11","0","0","0","19",
"1400000US06107002304","Census Tract 23.04, Tulare County, California","384","345","0","0","0","10","0","19","10","28","52","133","25","17","0","0","18","13","20","0","0","0","0","39",
"1400000US06107002400","Census Tract 24, Tulare County, California","472","388","0","0","11","10","16","24","15","55","19","38","25","41","38","33","9","36","12","0","6","0","0","84",
"1400000US06107002500","Census Tract 25, Tulare County, California","272","215","0","0","6","13","6","12","8","10","27","36","11","5","18","2","7","13","25","16","0","0","0","57",
